"SurveyIndicator","IndicatorName.x","SurveyID","meanY","maxY","minY","Source","dataOrlando","surveyID","country_code","version_code","dataset","IndicatorName.y","MeanY","dataValidation","IndicatorName","diffY"
"KHM72+ProfessionalHelp","ProfessionalHelp","KHM72","0.906617643661666","0.906617643661666","0.906617643661666","DHS",1,"KHM72","KH","72","IR","ProfessionalHelp","0.906617643661666",1,"ProfessionalHelp",0
"KHM72+SafeSanitation","SafeSanitation","KHM72","0.460115691164306","0.460115691164306","0.460115691164306","DHS",1,"KHM72","KH","72","HR","SafeSanitation","0.460242120484665",1,"SafeSanitation",0.000126429320359001
"KHM72+SafeSanitationPR","SafeSanitationPR","KHM72","0.481658226112041","0.481658226112041","0.481658226112041","DHS",1,"KHM72","KH","72","PR","SafeSanitationPR","0.481658226112041",1,"SafeSanitationPR",0
"KHM72+SecondaryEducation2035","SecondaryEducation2035","KHM72","0.154779374172152","0.154779374172152","0.154779374172152","DHS",1,"KHM72","KH","72","PR","SecondaryEducation2035","0.15487975975315",1,"SecondaryEducation2035",0.00010038558099798
"KHM72+SecondaryEducation35plus","SecondaryEducation35plus","KHM72","0.048696049334705","0.048696049334705","0.048696049334705","DHS",1,"KHM72","KH","72","PR","SecondaryEducation35plus","0.0487993645875931",1,"SecondaryEducation35plus",0.000103315252888099
"KHM72+SexualPhysicalViolence","SexualPhysicalViolence","KHM72","0.185329315832737","0.185329315832737","0.185329315832737","DHS",1,"KHM72","KH","72","IR","SexualPhysicalViolence","0.182326130649718",1,"SexualPhysicalViolence",0.00300318518301901
"KHM72+SexualViolence","SexualViolence","KHM72","0.055280019557056","0.055280019557056","0.055280019557056","DHS",1,"KHM72","KH","72","IR","SexualViolence","0.0547488422824901",1,"SexualViolence",0.000531177274565899
"KHM72+Stunting","Stunting","KHM72","0.329227863867734","0.329227863867734","0.329227863867734","DHS",1,"KHM72","KH","72","PR","Stunting","0.329227863867734",1,"Stunting",0
"KHM72+Wasting","Wasting","KHM72","0.099201806444366","0.099201806444366","0.099201806444366","DHS",1,"KHM72","KH","72","PR","Wasting","0.0992018064443661",1,"Wasting",9.71445146547012e-17
"KHM72+WaterOnsitePR","WaterOnsitePR","KHM72","0.447129600835782","0.447129600835782","0.447129600835782","DHS",1,"KHM72","KH","72","PR","WaterOnsitePR","0.447129600835782",1,"WaterOnsitePR",0
"KIR2019+AccessElectricity","AccessElectricity","KIR2019","0.483533856341237","0.483533856341237","0.483533856341237","MICS",1,"KIR2019","Kiribati","2019","hh","AccessElectricity","0.483533856341237",1,"AccessElectricity",0
"KIR2019+BankCardHH","BankCardHH","KIR2019","0.413020051838622","0.413020051838622","0.413020051838622","MICS",1,"KIR2019","Kiribati","2019","hh","BankCardHH","0.413020051838622",1,"BankCardHH",0
"KIR2019+BasicWater","BasicWater","KIR2019","0.760868433439843","0.760868433439843","0.760868433439843","MICS",1,"KIR2019","Kiribati","2019","hh","BasicWater","0.760868433439843",1,"BasicWater",0
"KIR2019+CleanFuel","CleanFuel","KIR2019","0.093128020492038","0.093128020492038","0.093128020492038","MICS",1,"KIR2019","Kiribati","2019","hh","CleanFuel","0.0931280204920384",1,"CleanFuel",4.02455846426619e-16
"KIR2019+ContraceptiveMethod","ContraceptiveMethod","KIR2019","0.510893524517726","0.510893524517726","0.510893524517726","MICS",1,"KIR2019","Kiribati","2019","wm","ContraceptiveMethod","0.52256350549907",1,"ContraceptiveMethod",0.0116699809813441
"KIR2019+Covid","Covid","KIR2019","0.059102768547701","0.059102768547701","0.059102768547701","MICS",1,"KIR2019","Kiribati","2019","hl","Covid","0.0591027685477006",1,"Covid",4.02455846426619e-16
"KIR2019+FinancialInclusion","FinancialInclusion","KIR2019","0.218271256334075","0.218271256334075","0.218271256334075","MICS",1,"KIR2019","Kiribati","2019","wm","FinancialInclusion","0.218271256334075",1,"FinancialInclusion",0
"KIR2019+HandwashHL","HandwashHL","KIR2019","0.602600967782","0.602600967782","0.602600967782","MICS",1,"KIR2019","Kiribati","2019","hl","HandwashHL","0.602600967782",1,"HandwashHL",0
"KIR2019+HigherEducation2535","HigherEducation2535","KIR2019","0.072918219420944","0.072918219420944","0.072918219420944","MICS",1,"KIR2019","Kiribati","2019","hl","HigherEducation2535","0.0713665232910384",1,"HigherEducation2535",0.00155169612990559
"KIR2019+HigherEducation35plus","HigherEducation35plus","KIR2019","0.066104772799749","0.066104772799749","0.066104772799749","MICS",1,"KIR2019","Kiribati","2019","hl","HigherEducation35plus","0.0624324482155572",1,"HigherEducation35plus",0.0036723245841918
"KIR2019+InternetUse","InternetUse","KIR2019","0.474947803432023","0.474947803432023","0.474947803432023","MICS",1,"KIR2019","Kiribati","2019","wm","InternetUse","0.474947803432023",1,"InternetUse",0
"KIR2019+LearningHL","LearningHL","KIR2019","0.837252752738618","0.837252752738618","0.837252752738618","MICS",1,"KIR2019","Kiribati","2019","hl","LearningHL","0.837252752738618",1,"LearningHL",0
"KIR2019+MobilePhone","MobilePhone","KIR2019","0.516890525490482","0.516890525490482","0.516890525490482","MICS",1,"KIR2019","Kiribati","2019","wm","MobilePhone","0.51929707129507",1,"MobilePhone",0.00240654580458799
"KIR2019+MobilePhoneHH","MobilePhoneHH","KIR2019","0.683351399055292","0.683351399055292","0.683351399055292","MICS",1,"KIR2019","Kiribati","2019","hh","MobilePhoneHH","0.683351399055292",1,"MobilePhoneHH",0
"KIR2019+NotCrowdedHL","NotCrowdedHL","KIR2019","0.220192930517896","0.220192930517896","0.220192930517896","MICS",1,"KIR2019","Kiribati","2019","hl","NotCrowdedHL","0.220192930517896",1,"NotCrowdedHL",0
"KIR2019+NotOverweight","NotOverweight","KIR2019","0.978798504695218","0.978798504695218","0.978798504695218","MICS",1,"KIR2019","Kiribati","2019","ch","NotOverweight","0.978798504695218",1,"NotOverweight",0
"KIR2019+NotStunting","NotStunting","KIR2019","0.845960445666074","0.845960445666074","0.845960445666074","MICS",1,"KIR2019","Kiribati","2019","ch","NotStunting","0.845960445666074",1,"NotStunting",0
"KIR2019+NotWasting","NotWasting","KIR2019","0.963987353305966","0.963987353305966","0.963987353305966","MICS",1,"KIR2019","Kiribati","2019","ch","NotWasting","0.963987353305966",1,"NotWasting",0
"KIR2019+NoViolenceJustifiedAgainstWomen","NoViolenceJustifiedAgainstWomen","KIR2019","0.297570545614857","0.297570545614857","0.297570545614857","MICS",1,"KIR2019","Kiribati","2019","wm","NoViolenceJustifiedAgainstWomen","0.297570545614857",1,"NoViolenceJustifiedAgainstWomen",0
"KIR2019+Overweight","Overweight","KIR2019","0.021201495304782","0.021201495304782","0.021201495304782","MICS",1,"KIR2019","Kiribati","2019","ch","Overweight","0.0212014953047824",1,"Overweight",4.02455846426619e-16
"KIR2019+ProfessionalHelp","ProfessionalHelp","KIR2019","0.99358258218301","0.99358258218301","0.99358258218301","MICS",1,"KIR2019","Kiribati","2019","wm","ProfessionalHelp","0.99358258218301",1,"ProfessionalHelp",0
"KIR2019+ReasonBeating","ReasonBeating","KIR2019","0.702429454385143","0.702429454385143","0.702429454385143","MICS",1,"KIR2019","Kiribati","2019","wm","ReasonBeating","0.702429454385143",1,"ReasonBeating",0
"KIR2019+SafeSanitation","SafeSanitation","KIR2019","0.41617003720805","0.41617003720805","0.41617003720805","MICS",1,"KIR2019","Kiribati","2019","hh","SafeSanitation","0.41617003720805",1,"SafeSanitation",0
"KIR2019+SafeSanitationHL","SafeSanitationHL","KIR2019","0.445508707015591","0.445508707015591","0.445508707015591","MICS",1,"KIR2019","Kiribati","2019","hl","SafeSanitationHL","0.445508707015591",1,"SafeSanitationHL",0
"KIR2019+SecondaryEducation2035","SecondaryEducation2035","KIR2019","0.184259542793188","0.184259542793188","0.184259542793188","MICS",1,"KIR2019","Kiribati","2019","hl","SecondaryEducation2035","0.180870099556388",1,"SecondaryEducation2035",0.00338944323680002
"KIR2019+SecondaryEducation35plus","SecondaryEducation35plus","KIR2019","0.081099421043586","0.081099421043586","0.081099421043586","MICS",1,"KIR2019","Kiribati","2019","hl","SecondaryEducation35plus","0.076668887312468",1,"SecondaryEducation35plus",0.004430533731118
"KIR2019+Stunting","Stunting","KIR2019","0.154039554333926","0.154039554333926","0.154039554333926","MICS",1,"KIR2019","Kiribati","2019","ch","Stunting","0.154039554333926",1,"Stunting",0
"KIR2019+Wasting","Wasting","KIR2019","0.036012646694034","0.036012646694034","0.036012646694034","MICS",1,"KIR2019","Kiribati","2019","ch","Wasting","0.0360126466940339",1,"Wasting",9.71445146547012e-17
"KIR2019+WaterOnstieHL","WaterOnstieHL","KIR2019","0.60084804997874","0.60084804997874","0.60084804997874","MICS",1,"KIR2019","Kiribati","2019","hl","WaterOnstieHL","0.60084804997874",1,"WaterOnstieHL",0
"LAO2011+AccessElectricity","AccessElectricity","LAO2011","0.763661511663822","0.763661511663822","0.763661511663822","MICS",1,"LAO2011","Lao","2011","hh","AccessElectricity","0.763661511663823",1,"AccessElectricity",9.99200722162641e-16
"LAO2011+BankCardHH","BankCardHH","LAO2011","0.212769276279153","0.212769276279153","0.212769276279153","MICS",1,"LAO2011","Lao","2011","hh","BankCardHH","0.212769276279153",1,"BankCardHH",0
"LAO2011+BasicWater","BasicWater","LAO2011","0.753689752288368","0.753689752288368","0.753689752288368","MICS",1,"LAO2011","Lao","2011","hh","BasicWater","0.751420857742976",1,"BasicWater",0.00226889454539203
"LAO2011+CleanFuel","CleanFuel","LAO2011","0.040875270770975","0.040875270770975","0.040875270770975","MICS",1,"LAO2011","Lao","2011","hh","CleanFuel","0.040875270770975",1,"CleanFuel",0
"LAO2011+ContraceptiveMethod","ContraceptiveMethod","LAO2011","0.615495727591888","0.615495727591888","0.615495727591888","MICS",1,"LAO2011","Lao","2011","wm","ContraceptiveMethod","0.609607367602358",1,"ContraceptiveMethod",0.00588835998952997
"LAO2011+HigherEducation2535","HigherEducation2535","LAO2011","0.079107834240959","0.079107834240959","0.079107834240959","MICS",1,"LAO2011","Lao","2011","hl","HigherEducation2535","0.0791078342409591",1,"HigherEducation2535",9.71445146547012e-17
"LAO2011+HigherEducation35plus","HigherEducation35plus","LAO2011","0.03720058840036","0.03720058840036","0.03720058840036","MICS",1,"LAO2011","Lao","2011","hl","HigherEducation35plus","0.037107810364709",1,"HigherEducation35plus",9.27780356510047e-05
"LAO2011+InternetUse","InternetUse","LAO2011","0.081067977548928","0.081067977548928","0.081067977548928","MICS",1,"LAO2011","Lao","2011","wm","InternetUse","0.0743976680534349",1,"InternetUse",0.0066703094954931
"LAO2011+MobilePhoneHH","MobilePhoneHH","LAO2011","0.797648448991374","0.797648448991374","0.797648448991374","MICS",1,"LAO2011","Lao","2011","hh","MobilePhoneHH","0.797648448991374",1,"MobilePhoneHH",0
"LAO2011+NotOverweight","NotOverweight","LAO2011","0.979476705721794","0.979476705721794","0.979476705721794","MICS",1,"LAO2011","Lao","2011","ch","NotOverweight","0.979476705721794",1,"NotOverweight",0
"LAO2011+NotStunting","NotStunting","LAO2011","0.555511527346755","0.555511527346755","0.555511527346755","MICS",1,"LAO2011","Lao","2011","ch","NotStunting","0.555511527346755",1,"NotStunting",0
"LAO2011+NotWasting","NotWasting","LAO2011","0.93963690448545","0.93963690448545","0.93963690448545","MICS",1,"LAO2011","Lao","2011","ch","NotWasting","0.93963690448545",1,"NotWasting",0
"LAO2011+Overweight","Overweight","LAO2011","0.020523294278206","0.020523294278206","0.020523294278206","MICS",1,"LAO2011","Lao","2011","ch","Overweight","0.0205232942782055",1,"Overweight",4.9960036108132e-16
"LAO2011+ProfessionalHelp","ProfessionalHelp","LAO2011","0.415468386986485","0.415468386986485","0.415468386986485","MICS",1,"LAO2011","Lao","2011","wm","ProfessionalHelp","0.415468386986485",1,"ProfessionalHelp",0
"LAO2011+ReasonBeating","ReasonBeating","LAO2011","0.582070345500275","0.582070345500275","0.582070345500275","MICS",1,"LAO2011","Lao","2011","wm","ReasonBeating","0.582070345500275",1,"ReasonBeating",0
"LAO2011+SafeSanitation","SafeSanitation","LAO2011","0.593241977811164","0.593241977811164","0.593241977811164","MICS",1,"LAO2011","Lao","2011","hh","SafeSanitation","0.593241977811164",1,"SafeSanitation",0
"LAO2011+SecondaryEducation2035","SecondaryEducation2035","LAO2011","0.198113208696311","0.198113208696311","0.198113208696311","MICS",1,"LAO2011","Lao","2011","hl","SecondaryEducation2035","0.198113208696311",1,"SecondaryEducation2035",0
"LAO2011+SecondaryEducation35plus","SecondaryEducation35plus","LAO2011","0.1163735672208","0.1163735672208","0.1163735672208","MICS",1,"LAO2011","Lao","2011","hl","SecondaryEducation35plus","0.115864101633016",1,"SecondaryEducation35plus",0.000509465587784003
"LAO2011+Stunting","Stunting","LAO2011","0.444488472653245","0.444488472653245","0.444488472653245","MICS",1,"LAO2011","Lao","2011","ch","Stunting","0.444488472653245",1,"Stunting",0
"LAO2011+Wasting","Wasting","LAO2011","0.06036309551455","0.06036309551455","0.06036309551455","MICS",1,"LAO2011","Lao","2011","ch","Wasting","0.0603630955145495",1,"Wasting",4.9960036108132e-16
"LAO2017+AccessElectricity","AccessElectricity","LAO2017","0.936565529378049","0.936565529378049","0.936565529378049","MICS",1,"LAO2017","Lao","2017","hh","AccessElectricity","0.93656552937805",1,"AccessElectricity",9.99200722162641e-16
"LAO2017+BankCardHH","BankCardHH","LAO2017","0.319123749094511","0.319123749094511","0.319123749094511","MICS",1,"LAO2017","Lao","2017","hh","BankCardHH","0.319123749094511",1,"BankCardHH",0
"LAO2017+BasicWater","BasicWater","LAO2017","0.845395637904132","0.845395637904132","0.845395637904132","MICS",1,"LAO2017","Lao","2017","hh","BasicWater","0.845580655932865",1,"BasicWater",0.000185018028733053
"LAO2017+CleanFuel","CleanFuel","LAO2017","0.074263225725018","0.074263225725018","0.074263225725018","MICS",1,"LAO2017","Lao","2017","hh","CleanFuel","0.0740762434286318",1,"CleanFuel",0.000186982296386209
"LAO2017+ContraceptiveMethod","ContraceptiveMethod","LAO2017","0.747030156732502","0.747030156732502","0.747030156732502","MICS",1,"LAO2017","Lao","2017","wm","ContraceptiveMethod","0.720176249672101",1,"ContraceptiveMethod",0.0268539070604009
"LAO2017+Covid","Covid","LAO2017","0.209386365237988","0.209386365237988","0.209386365237988","MICS",1,"LAO2017","Lao","2017","hl","Covid","0.209386365237988",1,"Covid",0
"LAO2017+HandwashHL","HandwashHL","LAO2017","0.54092399184899","0.54092399184899","0.54092399184899","MICS",1,"LAO2017","Lao","2017","hl","HandwashHL","0.54092399184899",1,"HandwashHL",0
"LAO2017+HigherEducation2535","HigherEducation2535","LAO2017","0.156065331356449","0.156065331356449","0.156065331356449","MICS",1,"LAO2017","Lao","2017","hl","HigherEducation2535","0.156065331356449",1,"HigherEducation2535",0
"LAO2017+HigherEducation35plus","HigherEducation35plus","LAO2017","0.054248299721824","0.054248299721824","0.054248299721824","MICS",1,"LAO2017","Lao","2017","hl","HigherEducation35plus","0.0541445295277675",1,"HigherEducation35plus",0.000103770194056503
"LAO2017+InternetUse","InternetUse","LAO2017","0.353668620554868","0.427447361468681","0.279889879641056","MICS",1,"LAO2017","Lao","2017","wm","InternetUse","0.272738177460341",1,"InternetUse",0.080930443094527
"LAO2017+LearningHL","LearningHL","LAO2017","0.948887807706104","0.948887807706104","0.948887807706104","MICS",1,"LAO2017","Lao","2017","hl","LearningHL","0.948887807706104",1,"LearningHL",0
"LAO2017+MobilePhone","MobilePhone","LAO2017","0.76915833209406","0.771170974288895","0.767145689899225","MICS",1,"LAO2017","Lao","2017","wm","MobilePhone","0.767266331387853",1,"MobilePhone",0.00189200070620699
"LAO2017+MobilePhoneHH","MobilePhoneHH","LAO2017","0.901040880252386","0.901040880252386","0.901040880252386","MICS",1,"LAO2017","Lao","2017","hh","MobilePhoneHH","0.901040880252386",1,"MobilePhoneHH",0
"LAO2017+NotCrowdedHL","NotCrowdedHL","LAO2017","0.34453715375518","0.34453715375518","0.34453715375518","MICS",1,"LAO2017","Lao","2017","hl","NotCrowdedHL","0.34453715375518",1,"NotCrowdedHL",0
"LAO2017+NotOverweight","NotOverweight","LAO2017","0.964549075216324","0.964549075216324","0.964549075216324","MICS",1,"LAO2017","Lao","2017","ch","NotOverweight","0.96452765468841",1,"NotOverweight",2.14205279140955e-05
"LAO2017+NotStunting","NotStunting","LAO2017","0.667418988897593","0.667418988897593","0.667418988897593","MICS",1,"LAO2017","Lao","2017","ch","NotStunting","0.66730692388454",1,"NotStunting",0.000112065013052942
"LAO2017+NotWasting","NotWasting","LAO2017","0.909063250817743","0.909063250817743","0.909063250817743","MICS",1,"LAO2017","Lao","2017","ch","NotWasting","0.909127216733286",1,"NotWasting",6.39659155430294e-05
"LAO2017+Overweight","Overweight","LAO2017","0.035450924783676","0.035450924783676","0.035450924783676","MICS",1,"LAO2017","Lao","2017","ch","Overweight","0.0354723453115897",1,"Overweight",2.14205279137e-05
"LAO2017+ProfessionalHelp","ProfessionalHelp","LAO2017","0.643665542873413","0.643665542873413","0.643665542873413","MICS",1,"LAO2017","Lao","2017","wm","ProfessionalHelp","0.643665542873413",1,"ProfessionalHelp",0
"LAO2017+ReasonBeating","ReasonBeating","LAO2017","0.294788711861798","0.294788711861798","0.294788711861798","MICS",1,"LAO2017","Lao","2017","wm","ReasonBeating","0.294788711861798",1,"ReasonBeating",0
"LAO2017+SafeSanitation","SafeSanitation","LAO2017","0.718652613090649","0.718652613090649","0.718652613090649","MICS",1,"LAO2017","Lao","2017","hh","SafeSanitation","0.718617453335977",1,"SafeSanitation",3.51597546719429e-05
"LAO2017+SafeSanitationHL","SafeSanitationHL","LAO2017","0.703036154066928","0.703036154066928","0.703036154066928","MICS",1,"LAO2017","Lao","2017","hl","SafeSanitationHL","0.703036154066928",1,"SafeSanitationHL",0
"LAO2017+SecondaryEducation2035","SecondaryEducation2035","LAO2017","0.319742146697209","0.319742146697209","0.319742146697209","MICS",1,"LAO2017","Lao","2017","hl","SecondaryEducation2035","0.291086738150433",1,"SecondaryEducation2035",0.028655408546776
"LAO2017+SecondaryEducation35plus","SecondaryEducation35plus","LAO2017","0.159604238018106","0.159604238018106","0.159604238018106","MICS",1,"LAO2017","Lao","2017","hl","SecondaryEducation35plus","0.135214566524084",1,"SecondaryEducation35plus",0.024389671494022
"LAO2017+Stunting","Stunting","LAO2017","0.332581011102407","0.332581011102407","0.332581011102407","MICS",1,"LAO2017","Lao","2017","ch","Stunting","0.33269307611546",1,"Stunting",0.000112065013052998
"LAO2017+Wasting","Wasting","LAO2017","0.090936749182257","0.090936749182257","0.090936749182257","MICS",1,"LAO2017","Lao","2017","ch","Wasting","0.0908727832667137",1,"Wasting",6.39659155432931e-05
"LAO2017+WaterOnstieHL","WaterOnstieHL","LAO2017","0.774078341006818","0.774078341006818","0.774078341006818","MICS",1,"LAO2017","Lao","2017","hl","WaterOnstieHL","0.774078341006818",1,"WaterOnstieHL",0
